No.,日付,日付S,場 R,場所,日次,Ｒ,レース名,発走時刻,クラス,年限定,芝ダ,距離,距離,外回り,コース区分,コースマーク,コースグループ数,コースグループ名1,頭,頭数,フルゲート頭数,R印1,レース印2,レース印3,枠番,馬番,B,馬印1,馬印2,馬印3,馬印4,馬名,馬名S,Ｃ,性,齢,性別,年齢,騎手,斤量,馬齢斤量差,斤量体重比,所属,調教師,所属,降級戦,投票,マイニング値,マイニング順位,ﾏｲ差,対戦型マイニング値,対戦型マイニング順位,Tﾏ差,指数1,指数順位1,指差1,指数2,指数順位2,指差2,指数3,指数順位3,指差3,指数4,指数順位4,指差4,取消しフラグ,人気,単オッズ,単ｼｪｱ,複勝人気,複勝オッズ下,上,複ｼｪｱ,単複S比,指時系1・単勝,指時系1・人気,指時系2・単勝,指時系2・人気,指時系3・単勝,指時系3・人気,指時系4・単勝,指時系4・人気,指時系1・複勝下,複上1,複人1,指時系2・複勝下,複上2,複人2,指時系3・複勝下,複上3,複人3,指時系4・複勝下,複上4,複人4,着,単勝,複勝,枠連配当,馬連配当,馬単配当,３連複配当,３連単配当,馬体重,増減,本賞金,収得賞金,キャリア(当時/取消等含),キャリア(最新),全1,全2,全3,全外,平1,平2,平3,平外,芝1,芝2,芝3,芝外,ダ1,ダ2,ダ3,ダ外,障1,障2,障3,障外,他1,他2,他3,他外,チェック騎手タイプ,チェック調教師タイプ,調教師多頭出し数,馬主多頭出し数,馬記号,馬主,馬主タイプ,生産者,生産者タイプ,産地,種牡馬,父タイプ名,母名,母父名,母父タイプ名,父母父名,父母父タイプ名,母母父名,母母父タイプ名,毛色,生年,誕生日,騎手誕生日(歳),調教師誕生日(歳),兄弟(収得1位),勝数,兄弟(収得2位),勝数,兄弟(収得3位),勝数,兄弟(収得4位),勝数,兄弟(収得5位),勝数,馬名の意味由来,チェック日,チェック馬コメント,チェック馬コメント,馬コメント,馬コメント,予想コメント,予想コメント,結果コメント,結果コメント,KOL関係者コメント,KOL関係者コメント,KOL次走へのメモ,KOL次走へのメモ,レースコメント,レースコメント,騎手コメント,騎手コメント,調教師コメント,調教師コメント,ワーク1,ワーク1S,ワーク2,ワーク2S,ワーク3,ワーク3S,ワーク4,ワーク4S,間隔,休明戦目,前番,前人気,前着順,前着差,前確定着順,前入線順位,前異常コード,前走騎手,乗替,前斤量,斤量差,前馬体重,前馬体重増減,前走開催,前場所,同場,前レース印,前レース印2,前レース印3,前馬印1,前印2,前印3,前印4,前印5,前印6,前印7,前印8,前芝ダ,前距離,距離差,前芝ダ,今芝ダ,前走コースマーク,前走コースグループ数,前走コースグループ名1,前馬場状態,前ｸﾗｽ,前頭数,頭差,前通過1,前通過2,前通過3,前通過4,前脚質,前走決め手,前3F順,前走予想コメント,前走予想コメント,前走結果コメント,前走結果コメント,前走KOLコメント,前走KOLコメント,前走KOL次走メモ,前走KOL次走メモ,前レースコメント,前走レースコメント,レースID(旧),レースID(新),血統登録番号,トラックC,トラックコード(JV),クラスC,グレード,競走種別C,重量C,競走記号コード,性別コード,馬記号コード,見習いコード,調教師所属コード,騎手コード,調教師コード,馬主コード,前レースID(新),前レースID(旧)
64,0523,2026.5.23,新5,新潟,7,5,未勝利,12:10,未勝利,３歳,芝,1400,1400,,B,,,,16,16,16,,,,4,7,,,,,, パトローナス,パトローナス,,セ,3,セ,3,亀田温心, 57 ,0.0,,(栗),高橋亮,栗東,,1,,,,,,,,,,,,,,,,,,,,2,5.8,13.7,1,1.7,2.1,16.0,117.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,420,0,5,5,0,0,2,3,0,0,2,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,吉田勝己,,ノーザンファーム,,安平町,フィエールマン,ロイヤルチャージャー系,エルビッシュ,キングカメハメハ,ネイティヴダンサー系,"Green Tune",ニアークティック系,Eltish,ロイヤルチャージャー系,黒鹿,2023,0221,"2001年 2月 4日(25歳)","1978年 1月 6日(48歳)",トールキン,3,ブルーサンセット,2,ベリーク,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,6,1,４着, 0.4,4,4,0,Ｃ．デム,替, 56 ,+1.0,492,+6,"251108 4京1  2R",京都,別場,,,,,,,,,,,,芝,1400,0,芝,芝,,,,良,未勝利,15,1,,, 2, 2,先,先行,7,,,,,,,,,,,0426170507,202605230401070507,2023106931,0,11,7, ,12,3,003,3,00,0,2,01176,01136,790005,202511080804010206,0825410206
65,0523,2026.5.23,新5,新潟,7,5,未勝利,12:10,未勝利,３歳,芝,1400,1400,,B,,,,16,16,16,,,,4,8,,,,,, リテラシー,リテラシー,,牡,3,牡,3,松本大輝, 57 ,0.0,,(栗),昆貢,栗東,,1,,,,,,,,,,,,,,,,,,,,12,31.3,2.6,11,8.1,11.1,2.3,90.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,安原浩司,,アスラン,,苫小牧市,サートゥルナーリア,ネイティヴダンサー系,ホーリーウーマン,Tawqeet,ネイティヴダンサー系,スペシャルウィーク,ロイヤルチャージャー系,Lode,ネイティヴダンサー系,栗毛,2023,0327,"2002年10月11日(23歳)","1958年 6月14日(67歳)",エルマーゴ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初走,,,,,,,,,,,,,---,,初,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0426170508,202605230401070508,2023105215,0,11,7, ,12,3,003,1,00,0,2,01191,01044,271008,,
66,0523,2026.5.23,新5,新潟,7,5,未勝利,12:10,未勝利,３歳,芝,1400,1400,,B,,,,16,16,16,,,,5,9,,,,,, サンライズマシュー,サンライズマシュー,,牡,3,牡,3,西塚洸二, 57 ,0.0,,(栗),牧浦充徳,栗東,,1,,,,,,,,,,,,,,,,,,,,16,74.5,1.1,15,13.4,18.4,1.3,125.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,ライフハウス,,下河辺牧場,,日高町,キセキ,ネイティヴダンサー系,シルバーメール,ネオユニヴァース,ロイヤルチャージャー系,ディープインパクト,ロイヤルチャージャー系,"Silver Deputy",ニアークティック系,鹿毛,2023,0316,"2004年 3月 9日(22歳)","1974年 8月17日(51歳)",イッシンフラン,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,11,9,16着, 9.2,16,16,0,西村淳也,替, 57 ,0.0,462,0,"260112 1京5  2R",京都,別場,,,,,,,,,,,,ダ,1800,-400,ダ,芝,,,,良,未勝利,16,0,11,11,15,16,後,後方,16,,,,,,,,,,,0426170509,202605230401070509,2023100931,0,11,7, ,12,3,003,1,00,0,2,01200,01113,399803,202601120801050211,0826150211
67,0523,2026.5.23,新5,新潟,7,5,未勝利,12:10,未勝利,３歳,芝,1400,1400,,B,,,,16,16,16,,,,5,10,,,,,, マリノリュミエール,マリノリュミエール,,牝,3,牝,3,河原田菜,51★,-4.0,,(美),村田一誠,美浦,,1,,,,,,,,,,,,,,,,,,,,11,27.9,2.9,8,4.3,5.8,4.6,162.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,340,0,5,5,0,0,2,3,0,0,2,3,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,矢野雅子,,クラウン日高牧場,,日高町,ノーブルミッション,ニアークティック系,クラウンイヴ,ブラックタイド,ロイヤルチャージャー系,Danehill,ニアークティック系,"Mt. Livermore",ナスルーラ系,鹿毛,2023,0411,"2004年11月13日(21歳)","1978年12月20日(47歳)",マリノアズラ,3,クラウンセト,6,,,,,,,冠名＋光（仏）,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,16,14,３着, 0.2,3,3,0,河原田菜,,51★,0.0,450,+2,"260502 1新1  5R",新潟,同場,,,,,,,,,,,,芝,1400,0,芝,芝,,,,稍重,未勝利,16,0,,, 8, 8,中,差し,3,,,,,,,,,,,0426170510,202605230401070510,2023100794,0,11,7, ,12,3,003,2,00,4,1,01204,01190,406031,202605020401010516,0426110516
68,0523,2026.5.23,新5,新潟,7,5,未勝利,12:10,未勝利,３歳,芝,1400,1400,,B,,,,16,16,16,,,,6,11,,,,,, ツウキンカイソク,ツウキンカイソク,,牡,3,牡,3,丹内祐次, 57 ,0.0,,(美),岩戸孝樹,美浦,,1,,,,,,,,,,,,,,,,,,,,10,22.7,3.5,7,3.8,5.1,5.4,152.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,424,0,7,7,0,0,0,7,0,0,0,7,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,小菅誠,,新冠橋本牧場,,新冠町,サトノアラジン,ロイヤルチャージャー系,シャンスイ,スウェプトオーヴァーボード,ネイティヴダンサー系,"Storm Cat",ニアークティック系,ノーザンテースト,ニアークティック系,鹿毛,2023,0416,"1985年11月 5日(40歳)","1966年 7月23日(59歳)",ビーナスローズ,2,ネオフレグランス,3,ルヴァンカー,2,パフューマー,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,14,2,５着, 0.3,5,5,0,菊沢一樹,替, 57 ,0.0,466,0,"260502 1新1  5R",新潟,同場,,,,,,,,,,,,芝,1400,0,芝,芝,,,,稍重,未勝利,16,0,,, 6, 6,中,中団,4,,,,,,,,,,,0426170511,202605230401070511,2023104341,0,11,7, ,12,3,003,1,00,0,1,01091,01051,024031,202605020401010514,0426110514
69,0523,2026.5.23,新5,新潟,7,5,未勝利,12:10,未勝利,３歳,芝,1400,1400,,B,,,,16,16,16,,,,6,12,,,,,, ニシノマーレ,ニシノマーレ,,牝,3,牝,3,菊沢一樹, 55 ,0.0,,(美),伊藤大士,美浦,,1,,,,,,,,,,,,,,,,,,,,4,8.3,9.6,4,2.2,2.8,11.0,114.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,952,0,8,8,0,1,3,4,0,1,3,4,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,西山茂行,,田上徹,,新ひだか町,ダノンプレミアム,ロイヤルチャージャー系,シーソルティキッス,キングカメハメハ,ネイティヴダンサー系,Intikhab,ロイヤルチャージャー系,"Salt Lake",ニアークティック系,黒鹿,2023,0206,"1997年 8月27日(28歳)","1972年11月29日(53歳)",モズマーヴェリック,3,セイウンパシュート,2,ニシノエピカリ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,12,6,４着, 0.4,4,4,0,佐藤翔馬,替,52▲,+3.0,400,0,"260425 2東1  5R",東京,別場,,,,,,,,,,,,芝,1400,0,芝,芝,,,,良,未勝利,18,-2,,, 1, 1,逃,逃げ,10,,,,,,,,,,,0426170512,202605230401070512,2023100179,0,11,7, ,12,3,003,2,00,0,1,01161,01109,897009,202604250502010512,0526210512
70,0523,2026.5.23,新5,新潟,7,5,未勝利,12:10,未勝利,３歳,芝,1400,1400,,B,,,,16,16,16,,,,7,13,B,,,,, サトノカスターニャ,サトノカスターニャ,,牝,3,牝,3,小沢大仁, 55 ,0.0,,(栗),吉岡辰弥,栗東,,1,,,,,,,,,,,,,,,,,,,,3,6.4,12.4,3,2.2,2.8,11.0,88.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,148,0,4,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,里見治,,ノーザンファーム,,安平町,サトノダイヤモンド,ロイヤルチャージャー系,サミター,"Rock of Gibraltar",ニアークティック系,Orpen,ニアークティック系,"Rainbow Quest",ナスルーラ系,鹿毛,2023,0306,"2003年 1月 4日(23歳)","1976年 3月 2日(50歳)",ダノンチェイサー,3,ミエリ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,11,3,５着, 0.3,5,5,0,北村友一,替, 55 ,0.0,436,+14,"260502 3京3  3R",京都,別場,,,,,,,,,,,,芝,1600,-200,芝,芝,,,,稍重,未勝利,18,-2,,, 3, 3,先,先行,10,,,,,,,,,,,0426170513,202605230401070513,2023105290,0,11,7, ,12,3,003,2,00,0,2,01185,01176,790031,202605020803030311,0826330311
71,0523,2026.5.23,新5,新潟,7,5,未勝利,12:10,未勝利,３歳,芝,1400,1400,,B,,,,16,16,16,,,,7,14,,,,,, モーニングダリア,モーニングダリア,,牝,3,牝,3,小林凌大, 55 ,0.0,,(美),高橋文雅,美浦,,1,,,,,,,,,,,,,,,,,,,,6,10.1,7.9,14,9.3,12.8,2.0,25.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,7,7,0,0,0,7,0,0,0,7,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,今朝光,,前田ファーム,,新ひだか町,ミスチヴィアスアレックス,ニアークティック系,ジャストザハピネス,ハーツクライ,ロイヤルチャージャー系,Speightstown,ネイティヴダンサー系,Machiavellian,ネイティヴダンサー系,鹿毛,2023,0330,"2001年 2月20日(25歳)","1972年 4月28日(54歳)",ジャストザビアンカ,3,テリオスルナ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,5,9,７着, 1.9,7,7,0,小林凌大,, 55 ,0.0,414,0,"260222 1小10  1",小倉,別場,,,,,,,,,,,,ダ,1700,-300,ダ,芝,,,,良,未勝利,12,4, 8, 9, 9, 8,中,中団,3,,,,,,,,,,,0426170514,202605230401070514,2023100348,0,11,7, ,12,3,003,2,00,0,1,01177,01134,606006,202602221001100105,10261A0105
72,0523,2026.5.23,新5,新潟,7,5,未勝利,12:10,未勝利,３歳,芝,1400,1400,,B,,,,16,16,16,,,,8,15,,,,,, リアライズアリス,リアライズアリス,,牝,3,牝,3,和田陽希,52▲,-3.0,,(栗),杉山晴紀,栗東,,1,,,,,,,,,,,,,,,,,,,,5,9.3,8.6,6,2.8,3.7,7.8,91.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,今福洋介,,長谷川牧場,,日高町,エピファネイア,ロイヤルチャージャー系,デアリングバード,キングカメハメハ,ネイティヴダンサー系,スペシャルウィーク,ロイヤルチャージャー系,サンデーサイレンス,ロイヤルチャージャー系,栃栗,2023,0331,"2007年 3月15日(19歳)","1981年12月24日(44歳)",デアリングタクト,5,デアリングエア,1,,,,,,,冠名＋翼（ラテン語）,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,8,5,８着, 1.2,8,8,0,松若風馬,替, 55 ,-3.0,434,0,"260307 1阪5  5R",阪神,別場,,,,,,,,,,,,芝,1600,-200,芝,芝,,,,良,未勝利,18,-2,,,13,14,後,後方,1,,,,,,,,,,,0426170515,202605230401070515,2023101295,0,11,7, ,12,3,003,2,00,3,2,01223,01157,045034,202603070901050508,0926150508
73,0523,2026.5.23,新5,新潟,7,5,未勝利,12:10,未勝利,３歳,芝,1400,1400,,B,,,,16,16,16,,,,8,16,,,,,, マイネルディザイア,マイネルディザイア,,牡,3,牡,3,石神深道,54▲,-3.0,,(美),室井潔,美浦,,1,,,,,,,,,,,,,,,,,,,,9,17.0,4.7,10,5.0,6.8,3.9,83.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,194,0,5,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,サラブレッドクラブ・ラフィアン,,ビッグレッドファーム,,新冠町,イスラボニータ,ロイヤルチャージャー系,マイネエスポワール,アグネスデジタル,ネイティヴダンサー系,Cozzene,ナスルーラ系,アンバーシヤダイ,ニアークティック系,鹿毛,2023,0608,"2005年10月22日(20歳)","1975年 7月23日(50歳)",フロムマイハート,3,ホープフルデイズ,1,ヴンダー,1,アズユーウィッシュ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,12,4,９着, 1.0,9,9,0,斎藤新,替, 57 ,-3.0,436,0,"260301 1小12  6",小倉,別場,,,,,,,,,,,,芝,1800,-400,芝,芝,,,,良,未勝利,16,0, 3, 2, 2, 2,先,先行,13,,,,,,,,,,,0426170516,202605230401070516,2023106476,0,11,7, ,12,3,003,1,00,3,1,01209,01221,546800,202603011001120612,10261C0612
74,0523,2026.5.23,新6,新潟,7,6,未勝利・若,12:40,未勝利,３歳,ダ,1800,1800,,,,,,15,15,15,,,,1,1,,,,,, ヤマタケボニータ,ヤマタケボニータ,,牡,3,牡,3,上里直汰,54▲,-3.0,,(美),萱野浩二,美浦,,1,,,,,,,,,,,,,,,,,,,,12,44.0,1.8,14,9.4,12.5,2.0,110.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,140,0,4,4,0,0,1,3,0,0,1,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,,,山中和子,,オリオンファーム,,日高町,イスラボニータ,ロイヤルチャージャー系,フロルセレジェイラ,ロードカナロア,ネイティヴダンサー系,Cozzene,ナスルーラ系,Nedawi,ナスルーラ系,栗毛,2023,0222,"2007年 3月 1日(19歳)","1960年 2月28日(66歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,11,11,10着, 2.4,10,10,0,原田和真,替, 57 ,-3.0,476,0,"260510 1新4  3R",新潟,同場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,良,未勝利,15,0,13,13,10,10,中,中団,8,,,,,,,,,,,0426170601,202605230401070601,2023100739,1,23,7, ,12,3,002,1,00,3,1,01217,01024,631002,202605100401040311,0426140311
75,0523,2026.5.23,新6,新潟,7,6,未勝利・若,12:40,未勝利,３歳,ダ,1800,1800,,,,,,15,15,15,,,,2,2,,,,,, クワッドマリニン,クワッドマリニン,,牡,3,牡,3,今村聖奈,55◇,-2.0,,(美),久保田貴,美浦,,1,,,,,,,,,,,,,,,,,,,,4,7.0,11.3,4,2.2,2.8,10.8,95.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,240,0,4,4,0,1,0,3,0,1,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,,,,川勝裕之,,藤原牧場,,新ひだか町,ニューイヤーズデイ,ネイティヴダンサー系,センショウレイナ,ハービンジャー,ニアークティック系,"Dixie Union",ニアークティック系,フジキセキ,ロイヤルチャージャー系,鹿毛,2023,0326,"2003年11月28日(22歳)","1967年 9月17日(58歳)",レイバックスピン,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,12,5,９着, 2.2,9,9,0,亀田温心,替, 57 ,-2.0,480,+2,"260411 1福1  1R",福島,別場,,,,,,,,,,,,ダ,1700,+100,ダ,ダ,,,,良,未勝利,15,0, 6, 5, 4, 7,中,中団,11,,,,,,,,,,,0426170602,202605230401070602,2023103187,1,23,7, ,12,3,002,1,00,9,1,01193,01067,202033,202604110301010112,0326110112
76,0523,2026.5.23,新6,新潟,7,6,未勝利・若,12:40,未勝利,３歳,ダ,1800,1800,,,,,,15,15,15,,,,2,3,,,,,, ピエナオルカ,ピエナオルカ,,牡,3,牡,3,永島まな,55◇,-2.0,,(栗),谷潔,栗東,,1,,,,,,,,,,,,,,,,,,,,5,7.7,10.3,2,1.8,2.2,14.8,143.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,667,0,8,8,0,0,3,5,0,0,3,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,,,,本谷兼三,,沖田牧場,,日高町,ゴールドドリーム,ロイヤルチャージャー系,ピエナアイリス,スウェプトオーヴァーボード,ネイティヴダンサー系,フレンチデピュティ,ニアークティック系,ダンスインザダーク,ロイヤルチャージャー系,芦毛,2023,0325,"2002年10月27日(23歳)","1957年 1月11日(69歳)",ピエナクレスコ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,7,1,４着, 0.5,4,4,0,幸英明,替, 57 ,-2.0,482,0,"260322 1名4  3R",中京,別場,,,,,,,,,,,,ダ,1800,0,ダ,ダ,,,,良,未勝利,15,0, 6, 6, 8, 6,中,差し,2,,,,,,,,,,,0426170603,202605230401070603,2023100715,1,23,7, ,12,3,002,1,00,9,2,01187,00431,023007,202603220701040307,0726140307
77,0523,2026.5.23,新6,新潟,7,6,未勝利・若,12:40,未勝利,３歳,ダ,1800,1800,,,,,,15,15,15,,,,3,4,,,,,, スナークオーロラ,スナークオーロラ,,牝,3,牝,3,小沢大仁, 55 ,0.0,,(栗),今野貞一,栗東,,1,,,,,,,,,,,,,,,,,,,,8,25.6,3.1,11,7.0,9.3,2.7,87.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,杉本豊,,中村雅明,,浦河町,マテラスカイ,ネイティヴダンサー系,サットー,ステイゴールド,ロイヤルチャージャー系,Rahy,ナスルーラ系,クロフネ,ニアークティック系,栗毛,2023,0227,"2003年 1月 4日(23歳)","1977年 4月24日(49歳)",シテイタイケツ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,8,11着, 2.3,11,11,0,小沢大仁,, 55 ,0.0,470,0,"260509 1新3  3R",新潟,同場,,,,,,,,,,,,ダ,1200,+600,ダ,ダ,,,,稍重,未勝利,15,0,,, 9, 9,中,中団,6,,,,,,,,,,,0426170604,202605230401070604,2023106196,1,23,7, ,12,3,002,2,00,0,2,01185,01128,478030,202605090401030305,0426130305
78,0523,2026.5.23,新6,新潟,7,6,未勝利・若,12:40,未勝利,３歳,ダ,1800,1800,,,,,,15,15,15,,,,3,5,B,,,,, キープシャイニング,キープシャイニング,,牡,3,牡,3,西塚洸二, 57 ,0.0,,(栗),長谷川浩,栗東,,1,,,,,,,,,,,,,,,,,,,,2,4.9,16.2,3,2.0,2.5,12.5,77.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,1109,0,9,9,0,2,3,4,0,2,3,4,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,,,,ノースヒルズ,,フジワラフアーム,,新ひだか町,イスラボニータ,ロイヤルチャージャー系,ダイヤモンドギフト,ブライアンズタイム,ロイヤルチャージャー系,Cozzene,ナスルーラ系,ラムタラ,ニアークティック系,黒鹿,2023,0419,"2004年 3月 9日(22歳)","1983年11月19日(42歳)",エドノフェリーチェ,3,ビークイック,4,フラッフィーベア,2,キザシ,1,モンストルシチー,3,輝き続ける,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,3,７着, 0.9,7,7,0,吉村誠之,替, 57 ,0.0,500,0,"260509 3京5  1R",京都,別場,,,,,,,,,,,,ダ,1400,+400,ダ,ダ,,,,良,未勝利,16,-1,,, 9, 8,中,中団,6,,,,,,,,,,,0426170605,202605230401070605,2023103163,1,23,7, ,12,3,002,1,00,0,2,01200,01173,788800,202605090803050105,0826350105
79,0523,2026.5.23,新6,新潟,7,6,未勝利・若,12:40,未勝利,３歳,ダ,1800,1800,,,,,,15,15,15,,,,4,6,,,,,, ソフィア,ソフィア,,牝,3,牝,3,舟山瑠泉,53△,-2.0,,(美),鹿戸雄一,美浦,,1,,,,,,,,,,,,,,,,,,,,6,7.7,10.3,6,2.9,3.7,7.7,74.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,フィールドレーシング,,ノーザンファーム,,安平町,リアルスティール,ロイヤルチャージャー系,ソブラドラインク,Include,その他のエクリプス系,"Storm Cat",ニアークティック系,Bernstein,ニアークティック系,鹿毛,2023,0211,"2006年 7月28日(19歳)","1962年 5月23日(64歳)",カナルビーグル,3,ドゥレイクパセージ,2,,,,,,,最上の叡智,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,13,4,８着, 0.6,8,8,0,丹内祐次,替, 55 ,-2.0,448,+4,"260503 1新2  1R",新潟,同場,,,,,,,,,,,,芝,2000,-200,芝,ダ,,,,稍重,未勝利,16,-1, 6, 7, 5, 4,先,先行,11,,,,,,,,,,,0426170606,202605230401070606,2023107088,1,23,7, ,12,3,002,2,00,2,1,01221,01097,463031,202605030401020113,0426120113
80,0523,2026.5.23,新6,新潟,7,6,未勝利・若,12:40,未勝利,３歳,ダ,1800,1800,,,,,,15,15,15,,,,4,7,,,,,, ウォーターエクラン,ウォーターエクラン,,牝,3,牝,3,水沼元輝,52▲,-3.0,,(栗),藤野健太,栗東,,1,,,,,,,,,,,,,,,,,,,,14,74.0,1.1,15,10.2,13.7,1.8,167.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,山岡正人,,伏木田牧場,,浦河町,ウォータービルド,ロイヤルチャージャー系,ウォーターエデン,ハービンジャー,ニアークティック系,"Boston Harbor",ナスルーラ系,"Storm Cat",ニアークティック系,鹿毛,2023,0302,"2002年 9月 2日(23歳)","1978年 3月21日(48歳)",,,,,,,,,,,冠名＋宝石箱（仏）,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,15,14着, 1.7,14,14,0,渡辺竜也,替, 55 ,-3.0,408,-8,"260510 3京6  4R",京都,別場,,,,,,,,,,,,芝,1600,+200,芝,ダ,,,,良,未勝利,17,-2,,,15,15,後,後方,9,,,,,,,,,,,0426170607,202605230401070607,2023105189,1,23,7, ,12,3,002,2,00,3,2,01201,01200,312006,202605100803060403,0826360403
